listing_id,artist,title,label,styles,format,release_id,status,price,listed,media_condition,image_url,video_url
802665480,Chassé (2),In Your Stride EP,Night Shift Records (4),Disco / Nu-Disco / Funk / Boogie / House,"12"", EP",12120313,Draft,13.95,12/27/18 7:15,Mint (M),https://img.discogs.com/J9Zj8vis-8-FrNdDb7vEO-Fte90=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12120313-1528711568-1117.jpeg.jpg,https://www.youtube.com/watch?v=Pfej8UhFwPM
814440197,Common,I Used To Love H.E.R. / Communism,Relativity,Conscious,"12""",313227,Sold,14.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/jZ6I4Ukw2ErKbi1wunYIrx3Xxho=/fit-in/500x490/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-313227-1176319706.jpeg.jpg,https://www.youtube.com/watch?v=TrUERC2Zk64
826887624,D. Tiffany,V2M,Coastal Haze,Tribal House / Deep House / Electro / UK Garage,"12"", EP",12181827,Draft,14.45,12/27/18 7:15,Mint (M),https://img.discogs.com/61LrkZr505lyftLza_B-IocdOKo=/fit-in/415x410/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12181827-1530586979-7241.jpeg.jpg,https://www.youtube.com/watch?v=nNEFR6roY5w
802665779,D.B. (4),FXWL 18A,Flux White,House / Deep Techno / Minimal / Deep House / Ambient,"12"", EP, W/Lbl",12069764,Sold,19.95,12/27/18 7:15,Mint (M),https://img.discogs.com/MSoealWCIekx5tXsCYIRjmFUAP0=/fit-in/600x598/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12069764-1527681725-5232.jpeg.jpg,https://www.youtube.com/watch?v=Ra7GNGpZzjs
828168675,Dietrich Schoenemann,19 Bullets,Tension Records,Techno / Tech House,"12"", Ltd",34324,Sold,7.95,12/27/18 7:15,Mint (M),https://img.discogs.com/MV2R7FJ3eW1Z1YlZ5M26YJu0jVc=/fit-in/447x450/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-34324-1110462009.jpg.jpg,https://www.youtube.com/watch?v=97nzKYhM7Ew
826872504,DJ Haus,Let My Brain Go EP,Chiwax,Acid / Deep House,"12"", EP",12189581,Sold,14.95,12/27/18 7:15,Mint (M),https://img.discogs.com/vmV3AlBR9fpN5of_wqoht0ZTjks=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12189581-1530103716-6949.jpeg.jpg,https://www.youtube.com/watch?v=FbhLgnY_WR0
826872782,DJ Haus,Space Jamz Vol. 1,Unknown To The Unknown,House / Techno,"12""",5436391,Draft,12.95,12/27/18 7:15,Mint (M),https://img.discogs.com/FnuZSDFKfKGA09w0uQz1sD9Vq70=/fit-in/600x608/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-5436391-1477420587-3120.jpeg.jpg,https://www.youtube.com/watch?v=3hemT0ZnqW0
803704489,DJ Rashad And DJ TY,The White Tees EP,Juke Trax,House / Ghetto,"12"", EP",396990,Draft,9.95,12/27/18 7:15,Near Mint (NM or M-),https://img.discogs.com/KeiznQ7BcOpD1bSGLc3KlGtGnUg=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-396990-1107908013.jpg.jpg,https://www.youtube.com/watch?v=soHVr4sSWQQ
830142288,DJ Stingray,Just Enjoy Yourself,Utopia Recordings,House,"12""",2180255,Sold,3.97,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/GV19RqMIeA77lz5KtIZZoTPmDHk=/fit-in/600x450/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-2180255-1454985334-2353.jpeg.jpg,n/a
730693641,Doubt (5),Poor Dog EP,Don't Be Afraid,Tech House / Techno,"12"", EP",6212925,Draft,11.7,12/27/18 7:15,Near Mint (NM or M-),https://img.discogs.com/Kz3VJrZ0je9EQcc6zAEqSJJU8yc=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6212925-1434832655-5379.jpeg.jpg,https://www.youtube.com/watch?v=lze7luOENBQ
828155363,Drvg Cvltvre,New York Trax Imports 03,New York Trax Imports,Acid / Techno,"12""",12107381,Draft,12.95,12/27/18 7:15,Mint (M),https://img.discogs.com/0TJbx0XFfFrBvCGqHpSs_rzUJoo=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12107381-1530939369-2946.jpeg.jpg,https://www.youtube.com/watch?v=UsGQE43_hX8
818103416,Dungeon Family,Even In Darkness,Arista,Conscious,"2xLP, Album",301820,Draft,12.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/lZXeHxy3sRZWRYancA7KKDrd1Go=/fit-in/355x355/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-301820-1303041951.jpeg.jpg,https://www.youtube.com/watch?v=PrYKy9PIwJ0
687973650,DWFS,Hemispheres,Adrenalin Records,Trance / Techno / Acid,"12""",112573,Sold,3.97,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/pj6n6DMO3Z-7vOJ4g__zZlLtxQk=/fit-in/487x490/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-112573-1187135886.jpeg.jpg,https://www.youtube.com/watch?v=kfzy5Un2bwE
812968519,First Choice,Breakaway,Gold Mind Records,Disco,"12""",317278,Sold,7.47,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/nC3XBn_5fxOWvR0Xo0oVyxXlki0=/fit-in/600x602/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-317278-1471833942-8840.jpeg.jpg,https://www.youtube.com/watch?v=yt0MB_8Cm9o
787067000,Flora FM,Flora FM EP,Vanity Press Records,Electro / House,"12"", EP",12171434,Sold,10,12/27/18 7:15,Mint (M),https://img.discogs.com/HgPQBP1YbYp1XiLiwWfnCBVyFlo=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12171434-1529741345-5755.jpeg.jpg,https://www.youtube.com/watch?v=Tf8b6hfaujI
830602183,Frankie Knuckles Featuring Shelton Becton,It's Hard Sometime,"Virgin Records America, Inc.",Deep House / Contemporary R&B,"12"", Promo",2478018,Sold,5.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/2yGTbwkrh-l_rxHTY5njK9bXiZ0=/fit-in/597x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-2478018-1388534922-1008.jpeg.jpg,https://www.youtube.com/watch?v=dHPwxkqNQ-Y
807816470,Fugees,Boof Baf,Columbia,n/a,"12""",824561,Draft,4.2,12/27/18 7:15,Very Good (VG),https://img.discogs.com/OMsTkRGmjowsALMI3qRzmoiMLDU=/fit-in/543x535/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-824561-1271794747.jpeg.jpg,https://www.youtube.com/watch?v=uNTCoxd26mw
808025361,Fugees,Bootleg Versions,Ruffhouse Records,n/a,"LP, Comp",618597,Draft,13.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/-pkBNz_s-tZz_gnvLzEoY5wtuGg=/fit-in/600x603/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-618597-1565446731-2363.jpeg.jpg,https://www.youtube.com/watch?v=m4t5R3fTbD0
815428761,Funkadelic Vs Moodymann,Cosmic Slop (Moodymann Mix) / Let’s Make It Last (Kenny Dixon Jr Edit),Westbound Records,P.Funk / Funk,"12"", W/Lbl, Sta",10856271,Draft,15.95,12/27/18 7:15,Mint (M),https://img.discogs.com/_iyIcliZtvkcPuj_-IRK9bkCzmM=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10856271-1507588531-4656.jpeg.jpg,https://www.youtube.com/watch?v=xl9mTQMiXTo
757698723,Gal Tsadok-Hai,Molar EP,On Records (11),Techno,"12"", EP",6625744,Sold,14.45,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/Hp1XwFiJlhnENg46DhmCNFrgkr4=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6625744-1423351467-5127.jpeg.jpg,https://www.youtube.com/watch?v=KB0PvTHGqzo
814450509,Geto Boys,The World Is A Ghetto,Rap-A-Lot Records,Gangsta,"12"", Promo",2834875,Draft,4.47,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/XhCJk7lxi3bx2xEMcuGpcRmbP-c=/fit-in/600x585/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-2834875-1371421606-3311.jpeg.jpg,https://www.youtube.com/watch?v=hfDGPSCAZis
825176149,Harrison BDP / Garth James,Vapour Trails,Enclave Records (4),House,"12""",12107784,Draft,12.45,12/27/18 7:15,Mint (M),https://img.discogs.com/bZTzWsuY70pe3DSVhcROphSAZOk=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12107784-1528462514-9853.jpeg.jpg,https://www.youtube.com/watch?v=wYnNPN2cDHk
830602358,Ian Fink,Middle Birth EP,Discovery Recordings,Deep House,"12"", EP",10411416,Sold,15.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/i1lefEKCPqwe9a8E5QdMQDcsjJk=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10411416-1568830152-9136.jpeg.jpg,https://www.youtube.com/watch?v=fVd8Vltv7OQ
830156616,Icicle,Cold Fear EP,Shogun Audio,Drum n Bass,"2x12"", EP",2039604,Draft,7.95,12/27/18 7:15,Very Good (VG),https://img.discogs.com/XHjmzv755umTRtARjXU36J6Hthk=/fit-in/600x597/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-2039604-1530555373-5831.jpeg.jpg,https://www.youtube.com/watch?v=ewDoFaG5faw
830584794,J. Albert,Dance Slow,Exotic Dance Records,Deep House / House / Deep Techno,"12""",8705963,Draft,11.95,12/27/18 7:15,Near Mint (NM or M-),https://img.discogs.com/4IX1yVyUUSDMPaYHfmnff_DhqsM=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8705963-1467830576-7588.jpeg.jpg,https://www.youtube.com/watch?v=8UdaO7IVPLc
815476460,"Jam For Real, Real D, Jus Jam, Kerstone",Khasia Hills 01,Khasia Hills,House / Deep House,"12""",9651031,Sold,14.95,12/27/18 7:15,Mint (M),https://img.discogs.com/DwMo3nyEFPR-L7Qd4zuOLZyJ24s=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9651031-1484225922-9969.png.jpg,https://www.youtube.com/watch?v=Yk4hPDviqNI
812979611,Jay-J & Macari,Last Call At Moulton Studios Pt. 1,Greenhouse Recordings,House / Garage House,"12""",285185,Draft,5.49,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/RLZvzqmL4nGgld_Cr4N6MlsXiT4=/fit-in/595x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-285185-1348590926-7035.jpeg.jpg,https://www.youtube.com/watch?v=aWbblX-GCMo
814460513,Johnny Vicious,McDonna's Park / I Luv Muzik,DJB Records,House,"12"", W/Lbl",820222,Draft,4.2,12/27/18 7:15,Very Good (VG),https://img.discogs.com/qfIsc4R-D1YjH7jDu45QnrTJ21Y=/fit-in/368x366/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-820222-1332033441.jpeg.jpg,https://www.youtube.com/watch?v=kiO8DqukrUs
830699817,Juju & Jordash / Keith Worthy,Subterranean Episodes,Aesthetic Audio,Deep House,"12""",1315536,Draft,7.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/18XDlttG5AWyUK4Zd8j-XGwLDQs=/fit-in/348x371/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-1315536-1210015341.jpeg.jpg,https://www.youtube.com/watch?v=zYG6VAl5dOc
830584119,Karina (11),K1,God Particle,House,"12"", EP",6811088,Draft,12.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/7Xv9mhSFvTbE13FFy9Rnd0K0Vi4=/fit-in/600x578/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6811088-1456919455-8035.jpeg.jpg,n/a
830700057,Kensuke Fukushima,Utsuroi,Jesus Was Black,House / Deep House,"12""",6965844,Draft,13.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/93Y7k7jjaXqbiq-QAW2yjb5MTaY=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6965844-1430577785-9804.jpeg.jpg,https://www.youtube.com/watch?v=fR_ahsxW-Xk
816975248,LK (8),Beautiful Feelin' Pt​.​2,Shall Not Fade,Deep House,"12""",11952195,Draft,14.95,12/27/18 7:15,Mint (M),https://img.discogs.com/kGQZEmfRaatg0t4EygzfCymttt4=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11952195-1564072979-4962.jpeg.jpg,https://www.youtube.com/watch?v=4eGNMCjmdvI
812946057,LL Cool J,Bigger And Deffer (BAD),"Def Jam Recordings, Def Jam Recordings, Columbia",Hardcore Hip-Hop,"LP, Album",9242960,Draft,12.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/yimGO98C48Sp6-xnArOpCNxys1s=/fit-in/600x589/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9242960-1478703171-1142.jpeg.jpg,https://www.youtube.com/watch?v=4o1S83VC0nA
830593949,Luminodisco,Questo Amore Splendido,Danny Was A Drag King,House / Electro / Disco,"12""",2793722,Draft,9.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/os3RTgSc8kdZDz0mR-u9LX9Up8Y=/fit-in/550x541/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-2793722-1331204665.jpeg.jpg,https://www.youtube.com/watch?v=qhjkQKQVRYc
830157115,Mark E,Avion EP,Spectral Sound,House,"12"", EP",6303921,Draft,13.45,12/27/18 7:15,Near Mint (NM or M-),https://img.discogs.com/aMJmNqce-K3TK9oSwFd63mSyH00=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6303921-1426527462-1368.jpeg.jpg,https://www.youtube.com/watch?v=lrCe06rinXg
830143842,Masters At Work Present Nuyorican Soul,Mind Fluid,"Nervous Records, Nervous Records",Deep House,"12""",36460,Draft,5.95,12/27/18 7:15,Very Good (VG),https://img.discogs.com/VEfby1RNrwwu4QRH2iUwbQAac4k=/fit-in/597x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-36460-1190381531.jpeg.jpg,https://www.youtube.com/watch?v=qSaTr4kEML4
816702456,Meraki Soul Feat. Angelina (36),Damn Sure,Plastik People Recordings,Garage House / Deep House / House,"12""",12226815,Draft,15.95,12/27/18 7:15,Mint (M),https://img.discogs.com/PzqMP3lpEw9xtsZCnYuY81QdTaE=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12226815-1533323942-7921.jpeg.jpg,n/a
830699667,Octo Octa,Where Did You Go? / Through The Haze,Argot (2),House / Deep House,"12""",5613890,Sold,10.95,12/27/18 7:15,Near Mint (NM or M-),https://img.discogs.com/6woogSw8frtDdtzz4pV6QTdXuxM=/fit-in/280x280/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-5613890-1419222495-5846.jpeg.jpg,https://www.youtube.com/watch?v=mvmbaS33tGo
816977296,Peggy Gou,Once,Ninja Tune,House / Electro,"12"", EP",11636825,Draft,13.95,12/27/18 7:15,Mint (M),https://img.discogs.com/TmqHuZ4EDHPIWA6Vnq-Q5V2BjL0=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11636825-1519822739-1067.jpeg.jpg,https://www.youtube.com/watch?v=SlbVgjFvE3I
823087904,Phoenecia,Demissions,"Schematic, Detroit Underground",Dub / IDM / Experimental / Ambient,"CD, Album",2923676,Sold,12.95,12/27/18 7:15,Mint (M),https://img.discogs.com/Tvnj-lcqBVr0NnDLSFSghVsQsgg=/fit-in/600x542/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-2923676-1378934801-8572.jpeg.jpg,https://www.youtube.com/watch?v=RZA1UuVdjq8
828164643,Prototype 909,Live,Sonic Records,Acid,"12"", EP",172495,Draft,12.95,12/27/18 7:15,Mint (M),https://img.discogs.com/2GkjRD1eOrCh1BKB4Lz0s5Qjsh4=/fit-in/409x401/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-172495-1125702852.jpeg.jpg,https://www.youtube.com/watch?v=HIZj3DVYtx0
827619610,Prototype 909,Outabeta EP,Schmer,Acid / Techno,"12"", EP",12134718,Draft,12.95,12/27/18 7:15,Mint (M),https://img.discogs.com/a-H1gqu7flw6B8tum6Y5MlE0Rd0=/fit-in/600x598/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12134718-1528991617-3017.jpeg.jpg,https://www.youtube.com/watch?v=UXEGt3mPc84
799853955,Public Enemy,Black Steel In The Hour Of Chaos,Def Jam Recordings,Conscious,"12""",459112,Sold,6.45,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/vgO8x-PiNEsbQgnpZQlVJu3vAYQ=/fit-in/500x503/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-459112-1239858794.jpeg.jpg,https://www.youtube.com/watch?v=ZM5_6js19eM
830706307,R Earth,R-Earth,Manna Records (3),Downtempo,"12""",1101749,Draft,5.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/Fw_4B9qqxkVFUdAxsEy9MeaToWk=/fit-in/591x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-1101749-1192122933.jpeg.jpg,https://www.youtube.com/watch?v=80rb2Ys1o1Q
802666795,Robert Fleck,Soft Focus EP,Well Street Records,Broken Beat / Techno / Dub,"12"", EP",12012736,Sold,13.95,12/27/18 7:15,Mint (M),https://img.discogs.com/0Did64nPFiJMkYgQTtYgQdgmvRM=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12012736-1526553409-4470.jpeg.jpg,https://www.youtube.com/watch?v=LyW6fyigTNs
802666178,Soledrifter,Body Werk EP,Rhythm People,House / UK Garage / Garage House,"12"", EP",12016196,Draft,14.95,12/27/18 7:15,Mint (M),https://img.discogs.com/thjOJ416jwtyjt846_xqgrlmJ_M=/fit-in/600x450/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12016196-1532363452-3894.jpeg.jpg,https://www.youtube.com/watch?v=a45u_dnmVi4
799853874,Super Cat (2),Don Dada,Columbia,Ragga HipHop / Dancehall,"LP, Album",609989,Draft,19.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/3oWsFscuD6U2HDdR_oIayaNatE4=/fit-in/190x190/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-609989-1138561652.jpeg.jpg,https://www.youtube.com/watch?v=q4tTqkjSP5Y
828151592,Truncate,Multiply,Truncate,Techno,"12"", EP",12384650,Draft,13.95,12/27/18 7:15,Mint (M),https://img.discogs.com/y46IbXrjqfSYYsVVzguqQQ7tqAA=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12384650-1535982680-6257.jpeg.jpg,https://www.youtube.com/watch?v=UohyYHJtzK8
803152740,Various,Beste Freunde 05,Beste Freunde,House,"12"", W/Lbl",11405774,Draft,13.95,12/27/18 7:15,Mint (M),https://img.discogs.com/kR1sCdnEMQu066MIDbQXb2Y-Kus=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11405774-1516125084-7160.jpeg.jpg,https://www.youtube.com/watch?v=eS-kodza3NU
803153234,Various,Double Figures EP,124 Recordings,House / Deep House,"12"", EP",8289720,Draft,13.95,12/27/18 7:15,Mint (M),https://img.discogs.com/9QKI0WIGv1tigRhYh2q03uSbiyc=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8289720-1465039642-5146.jpeg.jpg,https://www.youtube.com/watch?v=NzdLoFys18M
829927710,Various,Electro (A Personal Selection Of Electro Classics),Z Records,Electro,"2x12"", Comp",9836222,Draft,34.95,12/27/18 7:15,Mint (M),https://img.discogs.com/b_ttaAynN83chtwXJ8tXZooMSIo=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9836222-1487099340-9942.jpeg.jpg,https://www.youtube.com/watch?v=i46sF1PcqL8
828163976,Various,It's What We Live For: Volume 2,Serotonin,Techno / Electro,"12""",12480480,Draft,12.95,12/27/18 7:15,Mint (M),https://img.discogs.com/suHHkX2Bki7bffiNWQw0SvkdATw=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12480480-1538364410-2053.jpeg.jpg,https://www.youtube.com/watch?v=SOOPkXMD6d0
809920405,VXO,VXO EP,Vanity Press Records,Baltimore Club / Jungle / Drum n Bass / Breakbeat,"12"", EP",12684870,Sold,14.95,12/27/18 7:15,Mint (M),https://img.discogs.com/yEXs_22Mw8oAorS3hS1HrbG58kI=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12684870-1540025065-4138.jpeg.jpg,https://www.youtube.com/watch?v=n-LXO3Tm3IQ
852093774,Adam X,Recon Mission,Sonic Groove,Techno / Industrial,"2x12"", Album",12741650,Draft,33.95,12/27/18 7:15,Mint (M),https://img.discogs.com/o2CrYKenbgOd7ERKHaI4r3kct6I=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12741650-1541103625-3531.jpeg.jpg,https://www.youtube.com/watch?v=uDgKR_5Ov3E
853232566,Alec Falconer,New Junk City,EXT,House / Breakbeat,"12""",12605898,Sold,15.95,12/27/18 7:15,Mint (M),https://img.discogs.com/39DHH7DCBE9eD0F948-Pi3nV38o=/fit-in/427x362/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12605898-1541873393-5506.png.jpg,https://www.youtube.com/watch?v=QVuY84Vbt5I
853218443,Aux 88,Technology,Direct Beat,Electro,"12"", RE",11679290,Draft,15.95,12/27/18 7:15,Mint (M),https://img.discogs.com/9aZADY9zk1qUYXP817hUhz8Fkdk=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11679290-1520550856-5051.jpeg.jpg,https://www.youtube.com/watch?v=KAGzzMNFB0c
851444538,Bad Brains,Bad Brains,"ROIR (Reachout International Records), ROIR (Reachout International Records)",Reggae / Hardcore / Punk,"LP, Album, RE",11744349,Sold,23.95,12/27/18 7:15,Near Mint (NM or M-),https://img.discogs.com/xmfGU44T3G7yA_w_dWliYQ6zEtU=/fit-in/600x587/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11744349-1521645083-4519.jpeg.jpg,https://www.youtube.com/watch?v=Ga5ZbMMZ6Hk
853193098,Ben Rau,Ad Astra / Do Your Thing,Inkal,Deep House / Tech House / Techno,"12""",11310295,Sold,14.95,12/27/18 7:15,Mint (M),https://img.discogs.com/xhUHI_McQTb-QaAUELdiDYCkWGw=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11310295-1514029901-1001.jpeg.jpg,https://www.youtube.com/watch?v=H8j6IqVd9_k
853167296,Ben Rau,Systeme Solaire EP,Inkal,Tech House / Minimal,"12"", EP",12077578,Sold,14.95,12/27/18 7:15,Mint (M),https://img.discogs.com/YuESYlhjBEUxpkir_8blE03Ub8o=/fit-in/600x590/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12077578-1527856518-8035.jpeg.jpg,https://www.youtube.com/watch?v=xFdihDqxLAQ
852089066,Ciel (5),Hundred Flowers ,Coastal Haze,House / Breakbeat / Ambient / Downtempo / IDM,"12"", EP",12672705,Sold,14.95,12/27/18 7:15,Mint (M),https://img.discogs.com/dmgZW12aJu03P9ifE6TTRgPhaPk=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12672705-1561665995-6761.jpeg.jpg,https://www.youtube.com/watch?v=PgdMzE-zI6g
834003947,"CJ Jeff, Simion",In My Mustang / Air Jordan,Mother (3),Tech House,"12"", EP",12685706,Draft,14.95,12/27/18 7:15,Mint (M),https://img.discogs.com/wBzpsmAhUaGF5kOsWHFWNZZrJDE=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12685706-1540213710-8781.jpeg.jpg,n/a
851443253,Crystal Castles,Crystal Castles,"Last Gang Records, Lies Records",Glitch / Chiptune,"2xLP, Album",1356081,Draft,25.95,12/27/18 7:15,Very Good Plus (VG+),https://img.discogs.com/3v3tp1-LjhJ9yBr3XRp2tyLw5vs=/fit-in/600x595/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-1356081-1309501740.jpeg.jpg,https://www.youtube.com/watch?v=Y1svPxH2MbI
852097429,D. Tiffany, Feel U  ,Planet Euphorique,Electro / Broken Beat,"12""",12636367,Draft,14.45,12/27/18 7:15,Mint (M),https://img.discogs.com/cBzBbgYmwGcxgSqOglQxjbCz0-E=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12636367-1539760070-9311.jpeg.jpg,https://www.youtube.com/watch?v=Fx9lnmdf0jc
853231866,D'Julz,Remixes,Bass Culture Records,House,"12""",11432966,Draft,14.95,12/27/18 7:15,Mint (M),https://img.discogs.com/i_lV0SuhBInL8MW0CcRh9LCCEtQ=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11432966-1516227648-8840.jpeg.jpg,https://www.youtube.com/watch?v=4If64_3XkCg
846339242,DM & Jemini,Ghetto Pop Life,Lex Records,Experimental,"2xLP, Album, Cle",170662,Draft,55.95,12/27/18 7:15,Near Mint (NM or M-),https://img.discogs.com/6bJNxrUAQxI3Zm9k1hh62XOA_Hg=/fit-in/600x594/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-170662-1366408434-9407.jpeg.jpg,https://www.youtube.com/watch?v=_mjg71CASbE
852084679,Drexciya,Neptune's Lair,"Tresor, Tresor",Electro,"2x12"", Album, RP",12927051,Sold,26.95,12/27/18 7:15,Mint (M),https://img.discogs.com/ALktub2kfl-CYzv9tw6_RyLbo3A=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12927051-1544824665-1521.jpeg.jpg,https://www.youtube.com/watch?v=dl6sWOMpHvs
853196115,East End Dubs,Endz021,Eastenderz,House / Minimal Techno,"12"", EP",12128603,Draft,14.95,12/27/18 7:15,Mint (M),https://img.discogs.com/FXNmPFomVsh8HZzWXDxKOu5LsDs=/fit-in/240x240/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12128603-1528872273-7438.jpeg.jpg,https://www.youtube.com/watch?v=keKJMuvqkY8
